image,split,estimated_players,occupied_cells,n_CSK,n_DC,n_GT,n_KKR,n_LSG,n_MI,n_PBKS,n_RR,n_RCB,n_SRH
RRvsCSK_image_170.jpg,Train,1,16,0,0,0,0,0,0,0,1,0,0
LSGvsCSK_image_30.jpg,Train,1,11,1,0,0,0,0,0,0,0,0,0
KKRvsLSG_image_118.jpg,Train,2,8,0,0,0,0,2,0,0,0,0,0
KKRvsSRH_image_197.jpg,Train,1,4,0,0,0,0,0,0,0,0,0,1
LSGvsSRH_image_94.jpg,Train,1,9,0,0,0,0,1,0,0,0,0,0
GTvsLSG_image_370.jpg,Train,1,5,0,0,1,0,0,0,0,0,0,0
PBKSvsDC_image_57.jpg,Train,4,10,0,0,0,0,0,0,3,0,0,1
GTvsPBKS_image_13.jpg,Train,2,9,0,0,0,0,0,0,2,0,0,0
SRHvsPBKS_image_148.jpg,Train,1,5,0,0,0,0,0,0,1,0,0,0
RRvsCSK_image_169.jpg,Train,2,11,1,0,0,0,0,0,0,1,0,0
PBKSvsCSK_image_12.jpg,Train,1,25,0,0,0,0,0,0,1,0,0,0
PBKSvsMI_image_2.jpg,Train,1,5,0,0,0,0,0,1,0,0,0,0
KKRvsSRH_image_212.jpg,Train,1,30,0,0,0,1,0,0,0,0,0,0
KKRvsSRH_image_251.jpg,Train,1,14,0,0,0,0,0,0,0,0,0,1
KKRvsCSK_image_207.jpg,Train,1,8,1,0,0,0,0,0,0,0,0,0
KKRvsPBKS_image_179.jpg,Train,2,2,0,0,0,1,0,0,1,0,0,0
SRHvsMI_image_41.jpg,Train,5,33,0,0,0,0,0,2,0,0,0,3
PBKSvsMI_image_13.jpg,Train,1,8,0,0,0,0,0,1,0,0,0,0
RCBvsCSK_image_282.jpg,Train,1,23,1,0,0,0,0,0,0,0,0,0
RCBvsGT_image_127.jpg,Train,1,7,0,0,1,0,0,0,0,0,0,0
PBKSvsCSK_image_253.jpg,Train,1,14,0,0,0,0,0,0,1,0,0,0
PBKSvsDC_image_56.jpg,Train,1,7,0,1,0,0,0,0,0,0,0,0
SRHvsDC_image_93.jpg,Train,1,15,0,0,0,0,0,0,0,0,0,1
GTvsSRH_image_66.jpg,Train,2,24,0,0,2,0,0,0,0,0,0,0
MIvsRCB_image_132.jpg,Train,1,7,0,0,0,0,0,0,0,0,1,0
RRvsLSG_image_60.jpg,Train,2,7,0,0,0,0,1,0,0,1,0,0
KKRvsCSK_image_17.jpg,Train,1,8,0,0,0,1,0,0,0,0,0,0
PBKSvsCSK_image_84.jpg,Train,2,14,1,0,0,0,0,0,1,0,0,0
MIvsDC_image_94.jpg,Train,2,8,0,1,0,0,0,1,0,0,0,0
SRHvsPBKS_image_100.jpg,Train,1,9,0,0,0,0,0,0,0,0,0,1
KKRvsSRH_image_14.jpg,Train,1,26,0,0,0,0,0,0,0,0,0,1
KKRvsSRH_image_208.jpg,Train,1,10,0,0,0,1,0,0,0,0,0,0
RCBvsCSK_image_214.jpg,Train,1,5,1,0,0,0,0,0,0,0,0,0
RCBvsPBKS_image_21.jpg,Train,2,21,0,0,0,0,0,0,1,0,0,1
PBKSvsCSK_image_294.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
SRHvsDC_image_177.jpg,Train,2,7,0,1,0,0,0,0,0,0,0,1
LSGvsRCB_image_193.jpg,Train,1,3,0,0,0,0,0,0,0,0,1,0
KKRvsPBKS_image_143.jpg,Train,1,7,0,0,0,1,0,0,0,0,0,0
PBKSvsDC_image_88.jpg,Train,2,17,0,1,0,0,0,0,1,0,0,0
SRHvsMI_image_172.jpg,Train,1,8,0,0,0,0,0,1,0,0,0,0
MIvsDC_image_97.jpg,Train,2,9,0,1,0,0,0,1,0,0,0,0
GTvsPBKS_image_27.jpg,Train,5,20,0,0,2,0,0,0,3,0,0,0
SRHvsDC_image_24.jpg,Train,1,6,0,1,0,0,0,0,0,0,0,0
RRvsLSG_image_61.jpg,Train,4,9,0,0,0,0,3,0,0,1,0,0
MIvsKKR_image_43.jpg,Train,2,7,0,0,0,1,0,1,0,0,0,0
KKRvsLSG_image_86.jpg,Train,1,8,0,0,0,1,0,0,0,0,0,0
MIvsCSK_image_98.jpg,Train,1,4,1,0,0,0,0,0,0,0,0,0
SRHvsPBKS_image_126.jpg,Train,2,6,0,0,0,0,0,0,1,0,0,1
LSGvsMI_image_113.jpg,Train,1,11,0,0,0,0,0,1,0,0,0,0
MIvsKKR_image_111.jpg,Train,1,9,0,0,0,0,0,1,0,0,0,0
GTvsMI_image_250.jpg,Train,1,4,0,0,1,0,0,0,0,0,0,0
RRvsMI_image_80.jpg,Train,2,22,0,0,0,0,0,1,0,1,0,0
PBKSvsDC_image_48.jpg,Train,1,11,0,0,0,0,0,0,1,0,0,0
RCBvsGT_image_77.jpg,Train,1,7,0,0,0,0,0,0,0,0,1,0
LSGvsCSK_image_92.jpg,Train,2,10,0,0,0,0,2,0,0,0,0,0
RRvsMI_image_103.jpg,Train,2,19,0,0,0,0,0,1,0,1,0,0
RRvsLSG_image_20.jpg,Train,2,16,0,0,0,0,1,0,0,1,0,0
KKRvsLSG_image_14.jpg,Train,1,4,0,0,0,0,1,0,0,0,0,0
PBKSvsCSK_image_120.jpg,Train,2,15,1,0,0,0,0,0,1,0,0,0
PBKSvsCSK_image_93.jpg,Train,1,9,1,0,0,0,0,0,0,0,0,0
RCBvsGT_image_10.jpg,Train,1,20,0,0,0,0,0,0,0,0,1,0
RCBvsDC_image_10.jpg,Train,2,18,0,1,0,0,0,0,0,0,1,0
KKRvsPBKS_image_193.jpg,Train,1,4,0,0,0,0,0,0,1,0,0,0
RCBvsPBKS_image_116.jpg,Train,2,9,0,0,0,0,0,0,1,0,1,0
RCBvsPBKS_image_88.jpg,Train,1,15,0,0,0,0,0,0,1,0,0,0
SRHvsMI_image_167.jpg,Train,1,7,0,0,0,0,0,0,0,0,0,1
SRHvsDC_image_106.jpg,Train,1,6,0,1,0,0,0,0,0,0,0,0
LSGvsCSK_image_37.jpg,Train,2,12,1,0,0,0,1,0,0,0,0,0
LSGvsRCB_image_24.jpg,Train,1,6,0,0,0,0,1,0,0,0,0,0
RCBvsRR_image_23.jpg,Train,2,9,0,0,0,0,0,0,0,0,2,0
SRHvsPBKS_image_65.jpg,Train,2,7,0,0,0,0,0,0,1,0,0,1
RCBvsDC_image_118.jpg,Train,3,25,0,1,0,0,0,0,0,0,2,0
GTvsRR_image_101.jpg,Train,3,9,0,0,1,0,0,0,0,2,0,0
RRvsLSG_image_6.jpg,Train,1,2,0,0,0,0,1,0,0,0,0,0
KKRvsRR_image_103.jpg,Train,2,26,0,0,0,1,0,0,0,1,0,0
SRHvsMI_image_140.jpg,Train,1,38,0,0,0,0,0,1,0,0,0,0
MIvsCSK_image_150.jpg,Train,2,4,0,0,0,0,0,2,0,0,0,0
KKRvsPBKS_image_156.jpg,Train,1,1,0,0,0,0,0,0,1,0,0,0
GTvsSRH_image_40.jpg,Train,1,6,0,0,1,0,0,0,0,0,0,0
GTvsSRH_image_49.jpg,Train,1,5,0,0,0,0,0,0,0,0,0,1
KKRvsCSK_image_4.jpg,Train,1,9,0,0,0,1,0,0,0,0,0,0
LSGvsMI_image_103.jpg,Train,1,6,0,0,0,0,1,0,0,0,0,0
RCBvsGT_image_15.jpg,Train,1,6,0,0,0,0,0,0,0,0,1,0
GTvsSRH_image_29.jpg,Train,1,17,0,0,1,0,0,0,0,0,0,0
MIvsRCB_image_109.jpg,Train,1,24,0,0,0,0,0,0,0,0,1,0
KKRvsSRH_image_116.jpg,Train,1,12,0,0,0,1,0,0,0,0,0,0
SRHvsDC_image_132.jpg,Train,2,5,0,1,0,0,0,0,0,0,0,1
SRHvsMI_image_129.jpg,Train,1,26,0,0,0,0,0,1,0,0,0,0
RCBvsCSK_image_365.jpg,Train,2,7,1,0,0,0,0,0,0,0,1,0
PBKSvsCSK_image_209.jpg,Train,2,12,1,0,0,0,0,0,1,0,0,0
RCBvsDC_image_37.jpg,Train,1,5,0,1,0,0,0,0,0,0,0,0
RCBvsCSK_image_302.jpg,Train,3,18,1,0,0,0,0,0,0,0,2,0
KKRvsRCB_image_35.jpg,Train,1,3,0,0,0,1,0,0,0,0,0,0
KKRvsSRH_image_225.jpg,Train,1,11,0,0,0,1,0,0,0,0,0,0
KKRvsPBKS_image_7.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
PBKSvsMI_image_85.jpg,Train,2,3,0,0,0,0,0,0,2,0,0,0
RCBvsDC_image_34.jpg,Train,1,17,0,1,0,0,0,0,0,0,0,0
RCBvsPBKS_image_34.jpg,Train,1,4,0,0,0,0,0,0,0,0,1,0
KKRvsSRH_image_210.jpg,Train,1,6,0,0,0,1,0,0,0,0,0,0
SRHvsMI_image_179.jpg,Train,1,12,0,0,0,0,0,1,0,0,0,0
KKRvsSRH_image_204.jpg,Train,1,10,0,0,0,1,0,0,0,0,0,0
MIvsRCB_image_139.jpg,Train,1,6,0,0,0,0,0,1,0,0,0,0
SRHvsMI_image_249.jpg,Train,1,10,0,0,0,0,0,0,0,0,0,1
KKRvsSRH_image_46.jpg,Train,2,18,0,0,0,2,0,0,0,0,0,0
KKRvsSRH_image_273.jpg,Train,2,14,0,0,0,1,0,0,0,0,0,1
KKRvsRR_image_280.jpg,Train,1,8,0,0,0,1,0,0,0,0,0,0
PBKSvsCSK_image_251.jpg,Train,2,9,0,0,0,0,0,0,1,0,1,0
SRHvsMI_image_104.jpg,Train,1,12,0,0,0,0,0,1,0,0,0,0
RCBvsSRH_image_226.jpg,Train,2,7,0,0,0,0,0,0,0,0,1,1
PBKSvsCSK_image_107.jpg,Train,1,5,1,0,0,0,0,0,0,0,0,0
SRHvsPBKS_image_55.jpg,Train,1,1,0,0,0,0,0,0,0,0,0,1
SRHvsDC_image_81.jpg,Train,1,22,0,0,0,0,0,0,0,0,0,1
RRvsCSK_image_10.jpg,Train,5,16,2,0,0,0,0,0,0,2,1,0
SRHvsRR_image_167.jpg,Train,1,10,0,0,0,0,0,0,0,1,0,0
LSGvsCSK_image_126.jpg,Train,2,9,1,0,0,0,1,0,0,0,0,0
RCBvsGT_image_69.jpg,Train,1,6,0,0,1,0,0,0,0,0,0,0
SRHvsPBKS_image_91.jpg,Train,1,6,0,0,0,0,0,0,0,0,0,1
RCBvsRR_image_174.jpg,Train,3,29,0,0,0,0,0,0,0,2,1,0
RCBvsRR_image_123.jpg,Train,2,16,0,0,0,0,0,0,0,1,1,0
KKRvsPBKS_image_204.jpg,Train,1,1,0,0,0,0,0,0,1,0,0,0
KKRvsCSK_image_77.jpg,Train,2,11,1,0,0,1,0,0,0,0,0,0
RCBvsRR_image_84.jpg,Train,1,10,0,0,0,0,0,0,0,1,0,0
RRvsCSK_image_155.jpg,Train,2,10,1,0,0,0,0,0,0,1,0,0
KKRvsPBKS_image_220.jpg,Train,1,4,0,0,0,1,0,0,0,0,0,0
MIvsRCB_image_138.jpg,Train,2,14,0,0,0,0,0,0,0,0,2,0
RRvsMI_image_137.jpg,Train,1,10,0,0,0,0,0,0,0,1,0,0
KKRvsCSK_image_114.jpg,Train,1,9,0,0,0,1,0,0,0,0,0,0
RCBvsDC_image_11.jpg,Train,2,8,0,0,0,0,0,0,0,0,2,0
MIvsDC_image_225.jpg,Train,3,9,0,1,0,0,0,2,0,0,0,0
MIvsDC_image_301.jpg,Train,2,8,0,1,0,0,0,1,0,0,0,0
KKRvsLSG_image_23.jpg,Train,1,11,0,0,0,0,1,0,0,0,0,0
RCBvsGT_image_46.jpg,Train,1,28,0,0,1,0,0,0,0,0,0,0
KKRvsPBKS_image_201.jpg,Train,1,1,0,0,0,0,0,0,1,0,0,0
GTvsLSG_image_322.jpg,Train,2,5,0,0,2,0,0,0,0,0,0,0
SRHvsMI_image_4.jpg,Train,1,36,0,0,0,0,0,1,0,0,0,0
GTvsLSG_image_278.jpg,Train,3,14,0,0,2,0,1,0,0,0,0,0
SRHvsDC_image_75.jpg,Train,1,9,0,1,0,0,0,0,0,0,0,0
PBKSvsCSK_image_62.jpg,Train,1,8,1,0,0,0,0,0,0,0,0,0
RCBvsGT_image_131.jpg,Train,2,15,0,0,2,0,0,0,0,0,0,0
RRvsCSK_image_85.jpg,Train,2,14,1,0,0,0,0,0,0,1,0,0
KKRvsLSG_image_11.jpg,Train,2,17,0,0,0,1,1,0,0,0,0,0
GTvsRR_image_133.jpg,Train,3,8,0,0,1,0,0,0,0,2,0,0
PBKSvsDC_image_33.jpg,Train,2,7,0,1,0,0,0,0,1,0,0,0
KKRvsCSK_image_60.jpg,Train,1,15,0,0,0,1,0,0,0,0,0,0
LSGvsMI_image_148.jpg,Train,2,4,0,0,0,0,2,0,0,0,0,0
KKRvsLSG_image_10.jpg,Train,2,15,0,0,0,1,1,0,0,0,0,0
PBKSvsCSK_image_43.jpg,Train,1,7,0,0,0,0,0,0,1,0,0,0
RCBvsGT_image_126.jpg,Train,1,6,0,0,0,0,0,0,0,0,1,0
RCBvsSRH_image_30.jpg,Train,1,5,0,0,0,0,0,0,0,0,0,1
MIvsDC_image_144.jpg,Train,2,13,0,0,0,0,0,2,0,0,0,0
GTvsPBKS_image_80.jpg,Train,2,4,0,0,1,0,0,0,1,0,0,0
LSGvsCSK_image_21.jpg,Train,1,5,1,0,0,0,0,0,0,0,0,0
PBKSvsCSK_image_138.jpg,Train,1,13,1,0,0,0,0,0,0,0,0,0
RRvsLSG_image_104.jpg,Train,2,3,0,0,0,0,0,0,0,2,0,0
LSGvsMI_image_22.jpg,Train,1,4,0,0,0,0,0,1,0,0,0,0
RCBvsSRH_image_9.jpg,Train,1,9,0,0,0,0,0,0,0,0,0,1
RCBvsPBKS_image_201.jpg,Train,2,19,0,0,0,0,0,0,1,0,1,0
KKRvsGT_image_13.jpg,Train,2,9,0,0,1,1,0,0,0,0,0,0
RCBvsGT_image_140.jpg,Train,1,8,0,0,0,0,0,0,0,0,1,0
MIvsCSK_image_166.jpg,Train,0,0,0,0,0,0,0,0,0,0,0,0
PBKSvsDC_image_14.jpg,Train,1,11,0,0,0,0,0,0,1,0,0,0
RRvsMI_image_70.jpg,Train,2,6,0,0,0,0,0,1,0,1,0,0
RRvsLSG_image_37.jpg,Train,3,6,0,0,1,0,1,0,0,1,0,0
KKRvsCSK_image_100.jpg,Train,1,6,0,0,0,1,0,0,0,0,0,0
KKRvsRR_image_54.jpg,Train,1,11,0,0,0,1,0,0,0,0,0,0
MIvsKKR_image_110.jpg,Train,1,8,0,0,0,0,0,1,0,0,0,0
PBKSvsCSK_image_174.jpg,Train,1,12,0,0,0,0,0,0,1,0,0,0
RRvsCSK_image_63.jpg,Train,2,10,1,0,0,0,0,0,0,1,0,0
SRHvsMI_image_60.jpg,Train,1,10,0,0,0,0,0,0,0,0,0,1
KKRvsRR_image_107.jpg,Train,2,9,0,0,0,1,0,0,0,1,0,0
MIvsCSK_image_290.jpg,Train,3,21,0,0,0,0,0,3,0,0,0,0
PBKSvsDC_image_42.jpg,Train,3,10,0,1,0,0,0,0,2,0,0,0
SRHvsMI_image_110.jpg,Train,2,24,0,0,0,0,0,1,0,0,0,1
KKRvsRR_image_15.jpg,Train,1,4,0,0,0,0,0,0,0,1,0,0
SRHvsPBKS_image_133.jpg,Train,4,10,0,0,0,0,0,0,1,0,0,3
KKRvsCSK_image_73.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
KKRvsRCB_image_53.jpg,Train,1,2,0,0,0,0,0,0,0,0,1,0
LSGvsRCB_image_54.jpg,Train,1,3,0,0,0,0,1,0,0,0,0,0
RRvsLSG_image_55.jpg,Train,4,12,0,0,0,0,4,0,0,0,0,0
KKRvsGT_image_164.jpg,Train,2,15,0,0,1,1,0,0,0,0,0,0
GTvsMI_image_134.jpg,Train,2,14,0,0,1,0,0,1,0,0,0,0
SRHvsMI_image_243.jpg,Train,1,19,0,0,0,0,0,1,0,0,0,0
SRHvsDC_image_126.jpg,Train,2,2,0,0,0,0,0,0,0,0,1,1
KKRvsPBKS_image_76.jpg,Train,1,2,0,0,0,0,0,0,1,0,0,0
LSGvsSRH_image_57.jpg,Train,1,4,0,0,0,0,1,0,0,0,0,0
KKRvsRR_image_113.jpg,Train,2,21,0,0,0,0,0,0,0,2,0,0
SRHvsMI_image_125.jpg,Train,2,23,0,0,0,0,0,1,0,0,0,1
PBKSvsCSK_image_205.jpg,Train,2,21,0,0,0,0,0,0,1,0,1,0
MIvsKKR_image_45.jpg,Train,2,9,0,0,0,0,0,2,0,0,0,0
RCBvsRR_image_242.jpg,Train,3,19,0,0,0,0,0,0,0,1,2,0
RCBvsRR_image_64.jpg,Train,2,12,0,0,0,0,0,0,0,1,1,0
KKRvsRR_image_176.jpg,Train,2,7,0,0,0,1,0,0,0,1,0,0
PBKSvsCSK_image_16.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
RRvsMI_image_2.jpg,Train,1,10,0,0,0,0,0,1,0,0,0,0
RCBvsGT_image_38.jpg,Train,2,14,0,0,1,0,0,0,0,0,1,0
KKRvsPBKS_image_226.jpg,Train,1,1,0,0,0,0,0,0,1,0,0,0
RRvsLSG_image_84.jpg,Train,1,4,0,0,0,0,0,0,0,1,0,0
PBKSvsCSK_image_240.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
RRvsLSG_image_45.jpg,Train,1,3,0,0,0,0,1,0,0,0,0,0
LSGvsCSK_image_90.jpg,Train,1,8,0,0,0,0,1,0,0,0,0,0
PBKSvsDC_image_80.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
RCBvsCSK_image_264.jpg,Train,2,11,1,0,0,0,0,0,0,0,1,0
KKRvsSRH_image_48.jpg,Train,1,13,0,0,0,1,0,0,0,0,0,0
GTvsRR_image_88.jpg,Train,1,13,0,0,1,0,0,0,0,0,0,0
MIvsDC_image_281.jpg,Train,2,5,0,0,0,0,0,2,0,0,0,0
PBKSvsCSK_image_279.jpg,Train,2,10,1,0,0,0,0,0,1,0,0,0
MIvsCSK_image_292.jpg,Train,2,4,0,0,0,0,0,2,0,0,0,0
RCBvsSRH_image_104.jpg,Train,3,12,0,0,0,0,0,0,0,0,0,3
GTvsLSG_image_310.jpg,Train,4,15,0,0,3,0,1,0,0,0,0,0
MIvsDC_image_57.jpg,Train,3,16,0,2,0,0,0,1,0,0,0,0
KKRvsSRH_image_105.jpg,Train,2,18,0,0,0,2,0,0,0,0,0,0
RCBvsRR_image_204.jpg,Train,2,25,0,0,0,0,0,0,0,1,1,0
KKRvsLSG_image_50.jpg,Train,2,11,0,0,0,1,1,0,0,0,0,0
LSGvsSRH_image_221.jpg,Train,1,10,0,0,0,0,1,0,0,0,0,0
KKRvsPBKS_image_32.jpg,Train,1,22,0,0,0,1,0,0,0,0,0,0
RRvsLSG_image_68.jpg,Train,1,4,0,0,0,0,1,0,0,0,0,0
RCBvsRR_image_10.jpg,Train,3,20,0,0,0,0,0,0,0,1,2,0
RCBvsPBKS_image_224.jpg,Train,2,17,0,0,0,0,0,0,1,0,1,0
PBKSvsCSK_image_182.jpg,Train,2,18,1,0,0,0,0,0,1,0,0,0
RCBvsSRH_image_46.jpg,Train,1,5,0,0,0,0,0,0,0,0,0,1
PBKSvsMI_image_91.jpg,Train,1,3,0,0,0,0,0,1,0,0,0,0
SRHvsPBKS_image_13.jpg,Train,2,9,0,0,0,0,0,0,1,0,0,1
KKRvsRCB_image_57.jpg,Train,2,12,0,0,0,2,0,0,0,0,0,0
MIvsRCB_image_2.jpg,Train,1,7,0,0,0,0,0,0,0,0,1,0
MIvsDC_image_83.jpg,Train,1,2,0,0,0,0,0,1,0,0,0,0
GTvsMI_image_98.jpg,Train,2,9,0,0,1,0,0,1,0,0,0,0
SRHvsMI_image_245.jpg,Train,2,8,0,0,0,0,0,1,0,0,0,1
KKRvsGT_image_18.jpg,Train,1,13,0,0,1,0,0,0,0,0,0,0
KKRvsCSK_image_300.jpg,Train,2,7,1,0,0,1,0,0,0,0,0,0
KKRvsCSK_image_122.jpg,Train,1,12,1,0,0,0,0,0,0,0,0,0
KKRvsRCB_image_62.jpg,Train,1,2,0,0,0,0,0,0,0,0,1,0
RCBvsGT_image_24.jpg,Train,1,5,0,0,0,0,0,0,0,0,1,0
RCBvsSRH_image_6.jpg,Train,1,7,0,0,0,0,0,0,0,0,1,0
RRvsCSK_image_195.jpg,Train,1,16,0,0,0,0,0,0,0,1,0,0
KKRvsCSK_image_61.jpg,Train,0,0,0,0,0,0,0,0,0,0,0,0
PBKSvsCSK_image_238.jpg,Train,1,3,0,0,0,0,0,0,1,0,0,0
PBKSvsDC_image_16.jpg,Train,2,14,0,1,0,0,0,0,1,0,0,0
PBKSvsCSK_image_247.jpg,Train,2,7,1,0,0,0,0,0,1,0,0,0
GTvsPBKS_image_77.jpg,Train,2,4,0,0,1,0,0,0,1,0,0,0
GTvsMI_image_275.jpg,Train,2,7,0,0,2,0,0,0,0,0,0,0
MIvsRCB_image_104.jpg,Train,3,5,0,0,0,0,0,1,0,0,2,0
PBKSvsCSK_image_3.jpg,Train,2,6,0,0,0,0,0,0,2,0,0,0
RCBvsGT_image_72.jpg,Train,1,4,0,0,1,0,0,0,0,0,0,0
MIvsDC_image_208.jpg,Train,2,6,0,1,0,0,0,1,0,0,0,0
GTvsRR_image_126.jpg,Train,1,11,0,0,1,0,0,0,0,0,0,0
MIvsDC_image_33.jpg,Train,2,9,0,1,0,0,0,1,0,0,0,0
KKRvsPBKS_image_212.jpg,Train,1,6,0,0,0,1,0,0,0,0,0,0
KKRvsCSK_image_47.jpg,Train,1,5,1,0,0,0,0,0,0,0,0,0
GTvsSRH_image_67.jpg,Train,1,5,0,0,0,0,0,0,0,0,0,1
SRHvsPBKS_image_46.jpg,Train,2,11,0,0,0,0,0,0,0,0,0,2
SRHvsMI_image_255.jpg,Train,1,11,0,0,0,0,0,0,0,0,0,1
GTvsSRH_image_247.jpg,Train,2,4,0,0,0,0,0,0,0,0,0,2
KKRvsCSK_image_67.jpg,Train,1,23,0,0,0,1,0,0,0,0,0,0
KKRvsRR_image_195.jpg,Train,2,7,0,0,0,0,0,0,0,2,0,0
RRvsCSK_image_205.jpg,Train,1,11,1,0,0,0,0,0,0,0,0,0
GTvsPBKS_image_70.jpg,Train,1,3,0,0,0,0,0,0,1,0,0,0
PBKSvsCSK_image_293.jpg,Train,1,8,1,0,0,0,0,0,0,0,0,0
KKRvsSRH_image_124.jpg,Train,1,28,0,0,0,1,0,0,0,0,0,0
KKRvsGT_image_159.jpg,Train,2,20,0,0,1,1,0,0,0,0,0,0
RCBvsSRH_image_28.jpg,Train,2,8,0,0,0,0,0,0,1,0,1,0
RCBvsGT_image_109.jpg,Train,1,8,0,0,1,0,0,0,0,0,0,0
KKRvsPBKS_image_36.jpg,Train,1,2,0,0,0,0,0,0,1,0,0,0
SRHvsPBKS_image_127.jpg,Train,1,10,0,0,0,0,0,0,0,0,0,1
RCBvsCSK_image_280.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
RCBvsGT_image_21.jpg,Train,1,4,0,0,0,0,0,0,0,0,1,0
RCBvsRR_image_116.jpg,Train,2,8,0,0,0,0,0,0,0,0,2,0
RCBvsDC_image_84.jpg,Train,1,19,0,1,0,0,0,0,0,0,0,0
KKRvsGT_image_9.jpg,Train,2,7,0,0,1,1,0,0,0,0,0,0
GTvsLSG_image_25.jpg,Train,1,11,0,0,0,0,1,0,0,0,0,0
RCBvsCSK_image_105.jpg,Train,1,4,1,0,0,0,0,0,0,0,0,0
KKRvsGT_image_219.jpg,Train,2,12,0,0,2,0,0,0,0,0,0,0
KKRvsLSG_image_57.jpg,Train,1,7,0,0,0,1,0,0,0,0,0,0
KKRvsPBKS_image_102.jpg,Train,2,3,0,0,0,0,0,0,2,0,0,0
PBKSvsCSK_image_36.jpg,Train,2,18,1,0,0,0,0,0,1,0,0,0
KKRvsRR_image_72.jpg,Train,2,8,0,0,0,1,0,0,0,1,0,0
SRHvsPBKS_image_18.jpg,Train,2,16,0,0,0,0,0,0,1,0,0,1
SRHvsDC_image_117.jpg,Train,2,5,0,2,0,0,0,0,0,0,0,0
LSGvsSRH_image_21.jpg,Train,1,14,0,0,0,0,0,0,0,0,0,1
KKRvsGT_image_6.jpg,Train,2,8,0,0,0,2,0,0,0,0,0,0
RCBvsPBKS_image_68.jpg,Train,1,12,0,0,0,0,0,0,0,0,1,0
SRHvsDC_image_172.jpg,Train,3,4,0,2,0,0,0,0,0,0,0,1
RCBvsGT_image_92.jpg,Train,1,5,0,0,1,0,0,0,0,0,0,0
LSGvsCSK_image_68.jpg,Train,2,17,1,0,0,0,1,0,0,0,0,0
SRHvsMI_image_232.jpg,Train,1,10,0,0,0,0,0,1,0,0,0,0
LSGvsMI_image_114.jpg,Train,1,6,0,0,0,0,0,1,0,0,0,0
PBKSvsDC_image_9.jpg,Train,2,8,0,1,0,0,0,0,1,0,0,0
SRHvsDC_image_157.jpg,Train,1,8,0,0,0,0,0,0,0,0,0,1
GTvsLSG_image_46.jpg,Train,1,13,0,0,0,0,1,0,0,0,0,0
LSGvsRCB_image_202.jpg,Train,2,25,0,0,0,0,2,0,0,0,0,0
SRHvsMI_image_46.jpg,Train,2,13,0,0,0,0,0,2,0,0,0,0
RRvsCSK_image_261.jpg,Train,1,8,0,0,0,0,0,0,0,1,0,0
PBKSvsCSK_image_30.jpg,Train,1,4,0,0,0,0,0,0,1,0,0,0
RCBvsCSK_image_228.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
KKRvsGT_image_185.jpg,Train,2,8,0,0,1,1,0,0,0,0,0,0
RCBvsSRH_image_151.jpg,Train,1,16,0,0,0,0,0,0,0,0,0,1
PBKSvsCSK_image_215.jpg,Train,3,30,2,0,0,0,0,0,1,0,0,0
RCBvsCSK_image_58.jpg,Train,1,13,0,0,0,0,0,0,0,0,1,0
KKRvsLSG_image_52.jpg,Train,2,10,0,0,0,1,1,0,0,0,0,0
RCBvsCSK_image_195.jpg,Train,2,7,1,0,0,0,0,0,0,0,1,0
LSGvsSRH_image_200.jpg,Train,1,4,0,0,0,0,0,0,0,0,0,1
RCBvsSRH_image_39.jpg,Train,1,5,0,0,0,0,0,0,0,0,1,0
KKRvsCSK_image_65.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
MIvsRCB_image_15.jpg,Train,1,10,0,0,0,0,0,0,0,0,1,0
KKRvsLSG_image_73.jpg,Train,1,4,0,0,0,0,1,0,0,0,0,0
MIvsCSK_image_302.jpg,Train,2,3,1,0,0,0,0,1,0,0,0,0
RCBvsGT_image_62.jpg,Train,1,5,0,0,0,0,0,0,0,0,1,0
KKRvsLSG_image_9.jpg,Train,1,9,0,0,0,1,0,0,0,0,0,0
RRvsMI_image_83.jpg,Train,2,21,0,0,0,0,0,1,0,1,0,0
KKRvsRR_image_56.jpg,Train,1,8,0,0,0,1,0,0,0,0,0,0
SRHvsMI_image_101.jpg,Train,2,23,0,0,0,0,0,1,0,0,0,1
SRHvsMI_image_6.jpg,Train,1,12,0,0,0,0,0,1,0,0,0,0
MIvsCSK_image_118.jpg,Train,1,6,1,0,0,0,0,0,0,0,0,0
MIvsCSK_image_318.jpg,Train,2,5,1,0,0,0,0,1,0,0,0,0
LSGvsCSK_image_144.jpg,Train,2,18,1,0,0,0,1,0,0,0,0,0
LSGvsRCB_image_68.jpg,Train,1,11,0,0,0,0,0,0,0,0,1,0
MIvsCSK_image_287.jpg,Train,2,7,2,0,0,0,0,0,0,0,0,0
SRHvsPBKS_image_15.jpg,Train,1,11,0,0,0,0,0,0,0,0,0,1
SRHvsMI_image_64.jpg,Train,1,12,0,0,0,0,0,1,0,0,0,0
GTvsRR_image_102.jpg,Train,1,7,0,0,0,0,0,0,0,1,0,0
